animation_id,input_phase,target_phase,input_path,target_path,frame_id
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_053.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_053.png,1216
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_054.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_054.png,1217
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_055.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_055.png,1218
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_056.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_056.png,1219
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_057.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_057.png,1220
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_058.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_058.png,1221
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_059.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_059.png,1222
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_060.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_060.png,1223
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_061.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_061.png,1224
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_062.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_062.png,1225
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_063.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_063.png,1226
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_064.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_064.png,1227
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_065.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_065.png,1228
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_066.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_066.png,1229
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_067.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_067.png,1230
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_068.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_068.png,1231
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_069.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_069.png,1232
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_070.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_070.png,1233
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_071.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_071.png,1234
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_072.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_072.png,1235
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_073.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_073.png,1236
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_074.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_074.png,1237
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_075.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_075.png,1238
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_076.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_076.png,1239
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_077.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_077.png,1240
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_078.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_078.png,1241
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_079.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_079.png,1242
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_080.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_080.png,1243
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_081.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_081.png,1244
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_082.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_082.png,1245
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_083.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_083.png,1246
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_084.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_084.png,1247
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_085.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_085.png,1248
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_086.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_086.png,1249
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_087.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_087.png,1250
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_088.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_088.png,1251
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_089.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_089.png,1252
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_090.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_090.png,1253
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_091.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_091.png,1254
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_092.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_092.png,1255
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_093.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_093.png,1256
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_094.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_094.png,1257
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_095.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_095.png,1258
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_096.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_096.png,1259
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_097.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_097.png,1260
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_098.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_098.png,1261
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_099.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_099.png,1262
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_100.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_100.png,1263
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_101.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_101.png,1264
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_102.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_102.png,1265
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_103.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_103.png,1266
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_104.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_104.png,1267
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_105.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_105.png,1268
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_106.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_106.png,1269
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_107.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_107.png,1270
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_108.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_108.png,1271
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_109.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_109.png,1272
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_110.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_110.png,1273
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_111.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_111.png,1274
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_112.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_112.png,1275
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_113.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_113.png,1276
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_114.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_114.png,1277
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_115.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_115.png,1278
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_116.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_116.png,1279
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_117.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_117.png,1280
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_118.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_118.png,1281
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_119.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_119.png,1282
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_120.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_120.png,1283
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_121.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_121.png,1284
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_122.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_122.png,1285
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_123.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_123.png,1286
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_124.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_124.png,1287
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_125.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_125.png,1288
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_126.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_126.png,1289
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_127.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_127.png,1290
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_128.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_128.png,1291
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_129.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_129.png,1292
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_130.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_130.png,1293
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_131.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_131.png,1294
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_132.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_132.png,1295
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_133.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_133.png,1296
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_134.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_134.png,1297
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_135.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_135.png,1298
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_136.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_136.png,1299
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_137.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_137.png,1300
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_138.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_138.png,1301
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_139.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_139.png,1302
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_140.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_140.png,1303
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_141.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_141.png,1304
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_142.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_142.png,1305
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_143.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_143.png,1306
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_144.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_144.png,1307
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_145.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_145.png,1308
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_146.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_146.png,1309
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_147.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_147.png,1310
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_148.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_148.png,1311
James Baxter,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\rough\James Baxter_Roughs_149.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\James Baxter\tiedown\James Baxter_Tie Downs_149.png,1312
